"구명","대여소ID","대여소번호","대여소명","대여소 주소","거치대수","위도","경도"
"마포구","ST-28","126","서강대 후문 옆","서울특별시 마포구 대흥로 12238-16","20","37.550411","126.943848"
"마포구","ST-29","127","현대벤처빌 앞","서울특별시 마포구 백범로 1031-213","15","37.55352","126.936951"
"마포구","ST-31","129","신촌역(2호선) 6번출구 옆","서울특별시 마포구 신촌로 10631-123","15","37.555054","126.937569"
"마포구","ST-32","130","신촌역(2호선) 7번출구 앞","서울특별시 마포구 신촌로 9431-123","10","37.554859","126.936157"
"마포구","ST-38","136","대흥동 주민센터","서울특별시 마포구 신촌로26길 101-83","7","37.556004","126.942299"
"마포구","ST-200","142","아현역 4번출구 앞","서울특별시 마포구 아현동 329-15아현역 4번출구 앞","11","37.557201","126.955666"
"마포구","ST-201","143","공덕역 2번출구","서울특별시 마포구 공덕동 257-88공덕역 2번출구","9","37.544579","126.950218"
"마포구","ST-202","144","공덕역 8번출구","서울특별시 마포구 공덕동 438-5공덕역 8번출구","10","37.543579","126.951324"
"마포구","ST-203","145","공덕역 5번출구","서울특별시 마포구 공덕동 237-9공덕역 5번출구","9","37.54425","126.951637"
"마포구","ST-204","146","마포역 2번출구 뒤","서울특별시 마포구 도화동 555-2마포역 1번출구 뒤","12","37.539936","126.945824"
"마포구","ST-205","147","마포역 4번출구 뒤","서울특별시 마포구 도화동 292-29마포역 4번출구 뒤","7","37.539272","126.945915"
"마포구","ST-206","148","용강동 주민센터 앞","서울특별시 마포구 용강동 234-1용강동 주민센터 앞","11","37.542347","126.943024"
"마포구","ST-207","150","서강대역 2번출구 앞","서울특별시 마포구 노고산동 112-13서강대역 2번출구 앞","15","37.552956","126.934341"
"마포구","ST-208","151","망원1동주민센터","서울특별시 마포구 망원동 403-2망원1동주민센터","10","37.555687","126.905548"
"마포구","ST-209","152","마포구민체육센터 앞","서울특별시 마포구 망원동 452-4마포구민체육센터 앞","30","37.55661","126.898018"
"마포구","ST-210","153","성산2교 사거리","서울특별시 마포구 성산동 54-17성산2교 사거리","12","37.564697","126.912613"
"마포구","ST-211","154","마포구청역","서울특별시 마포구 망원동 477-23마포구청역 ","13","37.560909","126.905495"
"마포구","ST-212","155","가좌역1 번출구 뒤","서울특별시 마포구 성산동123-29가좌역1.2번출구","15","37.56855","126.914513"
"마포구","ST-213","156","서울서부지방법원 앞","서울특별시 마포구 공덕동 105-11서울서부지방법원 앞","10","37.549904","126.955147"
"마포구","ST-214","157","애오개역 4번출구 앞","서울특별시 마포구 아현동 607-1애오개역 4번출구 앞","12","37.553001","126.956688"
"마포구","ST-1477","1687","서울월드컵경기장 테스트","서울특별시 노원구 동일로227길 26노원구 상계15단지","10","37.568722","126.896225"
"마포구","ST-339","181","망원초록길 입구","서울특별시 마포구 마포나루길 467망원초록길 입구","15","37.551342","126.902672"
"마포구","ST-340","182","망원2빗물펌프장 앞","서울특별시?마포구?동교로?7망원2빗물펌프장 앞","10","37.551567","126.902847"
"마포구","ST-341","183","하늘채코오롱아파트 건너편","서울특별시 마포구 연남로 30하늘채코오롱아파트 건너편","15","37.565166","126.919395"
"마포구","ST-342","184","SK망원동주유소 건너편","서울특별시 마포구 월드컵로 119?SK망원동주유소 건너편","9","37.558949","126.907753"
"마포구","ST-343","185","마포 신수공원 앞","서울특별시 마포구 현석동 106-32마포 신수공원 앞","15","37.542545","126.934296"
"마포구","ST-344","186","월드컵공원","서울특별시 마포구 하늘공원로 108-1월드컵공원","40","37.563965","126.898209"
"마포구","ST-443","199","서울 월드컵 경기장","서울특별시 마포구 성산동 515서울 월드컵 경기장","30","37.566845","126.896446"
"마포구","ST-110","400","상암한화오벨리스크 1차 앞","서울특별시 마포구 구룡길 19상암한화오벨리스크 1차 앞","15","37.587524","126.883003"
"마포구","ST-76","401","상암월드컵파크 10단지 앞","서울특별시 마포구 월드컵북로 502-36상암월드컵파크 10단지 앞","15","37.586189","126.881615"
"마포구","ST-77","402","상암월드컵파크 9단지 앞","서울특별시 마포구 월드컵북로 501상암월드컵파크 9단지 앞","20","37.582855","126.879822"
"마포구","ST-78","403","부엉이공원 앞","서울특별시 마포구 가양대로 189부엉이근린공원 앞","20","37.58559","126.884727"
"마포구","ST-80","405","DMC빌 앞","서울특별시 마포구 월드컵북로60길 13DMC빌 앞","8","37.582657","126.885788"
"마포구","ST-81","406","상암월드컵파크 7단지 앞","서울특별시 마포구 상암산로1길 92상암월드컵파크 7단지 앞","15","37.581314","126.880585"
"마포구","ST-83","407","마포구 육아종합지원센터","서울특별시 마포구 상암산로1길 71마포구 육아보육정보센터 앞","8","37.580631","126.883675"
"마포구","ST-84","408","LG CNS앞","서울특별시 마포구 월드컵북로 424LG CNS앞","20","37.580811","126.88665"
"마포구","ST-86","409","누리꿈스퀘어 옆","서울특별시 마포구 월드컵북로 396누리꿈스퀘어 옆","25","37.579399","126.88916"
"마포구","ST-88","410","상암중학교 옆","서울특별시 마포구 상암산로1길 26상암중학교 옆","10","37.577496","126.887772"
"마포구","ST-90","411","DMC홍보관","서울특별시 마포구 월드컵북로 366DMC홍보관","9","37.577995","126.891472"
"마포구","ST-91","412","DMC산학협력연구센터 앞","서울특별시 마포구 매봉산로 37DMC산학협력연구센터 앞","20","37.575802","126.890739"
"마포구","ST-92","413","상암월드컵파크 3단지 후문","서울특별시 마포구 매봉산로 8상암월드컵파크 3단지 후문","9","37.571476","126.889687"
"마포구","ST-94","414","상암동주민센터 옆","서울특별시 마포구 매봉산로2길 16상암동주민센터 옆","8","37.57822","126.89447"
"마포구","ST-95","415","DMC역 9번출구 앞","서울특별시 마포구 성암로 지하184디지털미디어시티역 9번출구 앞","10","37.577469","126.897362"
"마포구","ST-96","416","상암월드컵파크 1단지 교차로","서울특별시 마포구 월드컵북로 502-7상암월드컵파크 1단지","12","37.575665","126.894447"
"마포구","ST-93","417","DMC역 2번출구 옆","서울특별시 은평구 수색로 지하175디지털미디어시티역 2번출구 앞","20","37.575069","126.899918"
"마포구","ST-89","418","월드컵경기장역 3번출구 옆","서울특별시 마포구 월드컵로 지하2401","10","37.570721","126.898979"
"마포구","ST-87","419","홈플러스 앞","서울특별시 마포구 월드컵로 240홈플러스 월드컵경기장점","21","37.56842","126.899429"
"마포구","ST-85","420","서울시 공공자전거 상암센터","서울특별시 마포구 월드컵북로47길 101","40","37.566246","126.896179"
"마포구","ST-82","421","마포구청 앞","서울특별시 마포구 월드컵로 2121","8","37.565903","126.901184"
"마포구","ST-968","422","문화비축기지","서울특별시 마포구 증산로 87문화비축기지","13","37.569084","126.894424"
"마포구","ST-990","424","롯데하이마트 (상암월드컵점)","서울특별시 상암동 1715-29롯데하이마트 (상암월드컵점) ","15","37.57362","126.898048"
"마포구","ST-991","425","DMC첨단산업센터","서울특별시 마포구 성암로330DMC첨단산업센터","10","37.584503","126.885597"
"마포구","ST-992","426","서울신용보증재단","서울특별시 마포구 마포대로 163서울신용보증재단","10","37.549061","126.954178"
"마포구","ST-1397","427","성산시영아파트","서울특별시 마포구 월드컵북로 260성산시영아파트","10","37.569584","126.903816"
"마포구","ST-1494","432","마포중앙도서관","서울특별시 마포구 성산로 128마포중앙도서관","10","37.563339","126.908203"
"서대문구","ST-13","110","사천교","서울특별시 서대문구 홍제천로 11446-92","20","37.568199","126.917847"
"서대문구","ST-12","115","사루비아 빌딩 앞","서울특별시 서대문구 연희로 6516","15","37.558933","126.927116"
"서대문구","ST-14","116","일진아이윌아파트 옆","서울특별시 서대문구 동교로 290일진아이윌아파트 옆","5","37.564541","126.927071"
"서대문구","ST-25","123","문화촌 공원","서울특별시 서대문구 홍제동 277-23277-23","20","37.59433","126.947388"
"서대문구","ST-30","128","신촌역(2호선) 1번출구 옆","서울특별시 서대문구 연세로 3-530-16","20","37.555496","126.93634"
"서대문구","ST-33","131","증산2교","서울특별시 서대문구 증가로 264북가좌동354-4","23","37.584171","126.911102"
"서대문구","ST-34","132","창천문화공원","서울특별시 서대문구 연세로5나길 1953-47","15","37.556789","126.935883"
"서대문구","ST-35","133","해담는다리","서울특별시 서대문구 불광천길 150345-27","15","37.582031","126.908997"
"서대문구","ST-36","134","연세로 명물길","서울특별시 서대문구 명물길 3331-69","8","37.557892","126.93808"
"서대문구","ST-37","135","명물길 원형무대 앞","서울특별시 서대문구 명물길 3331-69","10","37.559101","126.939178"
"서대문구","ST-39","137","NH농협 신촌지점 앞","서울특별시 서대문구 연세로2다길 5860-11","10","37.556812","126.943184"
"서대문구","ST-40","138","신촌동 제1공영주차장 앞","서울특별시 서대문구 증가로 264342-14","10","37.559177","126.934525"
"서대문구","ST-43","139","연세대 정문 건너편","서울특별시 서대문구 연세로 4276-25","13","37.559795","126.934479"
"서대문구","ST-41","140","이화여대 후문","서울특별시 서대문구 연세로 50-189-4","20","37.560009","126.940735"
"서대문구","ST-42","141","연대 대운동장 옆","서울특별시 서대문구 연세로 5027","20","37.562382","126.932648"
"서대문구","ST-215","158","독립문 어린이 공원","서울특별시 서대문구 영천동 259-1독립문 어린이 공원","15","37.571259","126.96048"
"서대문구","ST-216","159","이대역 4번 출구","서울특별시 서대문구 대현동 60-11이대역 4번 출구","7","37.556953","126.946342"
"서대문구","ST-217","160","북아현동 가구거리","서울특별시 서대문구 북아현동 251-78아현동 가구거리","20","37.557549","126.959381"
"서대문구","ST-218","161","무악재역1번 출구","서울특별시 서대문구 통일로 380-4무악재역1번 출구","8","37.582245","126.950645"
"서대문구","ST-219","162","봉원고가차도 밑","서울특별시 서대문구 대신동 143-1봉원고가차도 밑","15","37.565269","126.946243"
"서대문구","ST-220","163","명지전문대학교 정문 앞","서울특별시 서대문구 홍은동 산25-3명지전문대학교 정문 앞","7","37.583698","126.924965"
"서대문구","ST-221","164","북가좌1동 주민센터","서울특별시 서대문구 북가좌동 477-1북가좌1동 주민센터 ","10","37.574478","126.910049"
"서대문구","ST-222","165","중앙근린공원","서울특별시 서대문구 북가좌동 470-1모래내 우체국","20","37.575138","126.91394"
"서대문구","ST-223","166","가재울 초등학교","서울특별시 서대문구 연희동 530남가좌1동 주민센터","20","37.573277","126.919678"
"서대문구","ST-224","167","연가초등학교 옆","서울특별시 서대문구 북가좌동 70-119연가초등학교 옆","15","37.57946","126.91713"
"서대문구","ST-226","169","북가좌 삼거리","서울특별시 서대문구 북가좌동 400북가좌 삼거리","15","37.573002","126.907799"
"서대문구","ST-227","170","가재울 뉴타운 주유소 옆","서울특별시 서대문구 남가좌동 124가재울 뉴타운 주유소 옆","10","37.573112","126.922447"
"서대문구","ST-228","171","임광빌딩 앞","서울특별시 서대문구 미근동 317-1임광빌딩 앞","10","37.564724","126.967278"
"서대문구","ST-229","172","서대문소방서","서울특별시 서대문구 연희로 182서대문소방서","8","37.573254","126.935722"
"서대문구","ST-230","173","서대문역 8번출구 앞","서울특별시 서대문구 충정로2가 138서대문역 8번출구 앞","8","37.564777","126.966148"
"서대문구","ST-554","174","명지대학교 학생회관","서울특별시 서대문구 거북골로 34서대문구 거북골로 34","10","37.580589","126.923447"
"서대문구","ST-231","175","홍연2교옆","서울특별시 서대문구 홍은동 387-16홍연2교옆","20","37.578072","126.930817"
"서대문구","ST-555","176","명지대학교 도서관","서울특별시 서대문구 거북골로 34서대문구 거북골로 34","10","37.581097","126.924026"
"서대문구","ST-345","177","북가좌 초등학교","서울특별시 서대문구 거북골로19길 20북가좌 초등학교","8","37.577675","126.909805"
"서대문구","ST-349","178","증산3교 앞","서울특별시 서대문구 북가좌동 352-9증산3교 앞","10","37.579876","126.906349"
"서대문구","ST-232","179","가좌역 4번출구 앞","서울특별시 서대문구 남가좌동 293-3 가좌역 4번출구 앞","15","37.569122","126.914795"
"서대문구","ST-233","180","충정로역 7번출구 아래","서울특별시 서대문구 충정로3가 56-1충정로역 7번출구 뒤","10","37.559967","126.962463"
"서대문구","ST-346","188","홍은동 정원여중 입구","서울특별시 서대문구 연희로37안길 51홍은동 정원여중 입구","10","37.586388","126.935127"
"서대문구","ST-347","191","정명학원","서울특별시 서대문구 응암로 66정명학원","10","37.578892","126.910736"
"서대문구","ST-348","192","연서어린이공원","서울특별시 서대문구 연희동 519-7연서어린이공원","10","37.572227","126.923065"
"서대문구","ST-350","194","증산교 앞","서울특별시 서대문구 불광천길 36증산교 앞","10","37.577316","126.902969"
"서대문구","ST-351","195","모래내고가차도","서울특별시 서대문구 연희동 446-76모래내고가차도 ","10","37.567657","126.917809"
"서대문구","ST-352","196","연희교차로 인근","서울특별시 서대문구 홍제천로 48연희교차로 인근","10","37.56612","126.925896"
"서대문구","ST-354","198","충정2교","서울특별시 서대문구 충정로3가 155-4충청2교","15","37.562138","126.963776"
"서대문구","ST-1188","3100","북성초교","서울특별시 서대문구 신촌로 235-1북성초교","8","37.557396","126.952164"
"서대문구","ST-1189","3101","서대문구청","서울특별시 서대문구 연희로 242서대문구청","15","37.578381","126.936096"
"서대문구","ST-1190","3102","연희삼거리","서울특별시 서대문구 연희로 113연희삼거리","10","37.567966","126.931725"
"서대문구","ST-1491","3103","홍제삼거리 북측","서울특별시 서대문구 통일로 지하 440-1홍제삼거리 북측","8","37.5867","126.94677"
"서대문구","ST-1492","3104","e편한세상 신촌4단지 앞","서울특별시 마포구 신촌로 지하 270e편한세상 신촌4단지 앞","13","37.558128","126.956207"
"서대문구","ST-1493","3105","홍은센트레빌 아파트 앞","서울특별시 서대문구 통일로 553홍은센트레빌 아파트 앞","12","37.597149","126.93853"
"서대문구","ST-1644","3107","연희초등학교 앞","서울특별시 서대문구 연희로 136연희초등학교 앞","7","37.56974","126.933327"
"서초구","ST-741","2201","본마을 정류소 앞","서울특별시 서초구 본마을2길 2서초구 신원동 485-13","20","37.453281","127.051483"
"서초구","ST-742","2202","청계산입구역 1번출구","서울특별시 서초구 청계산로 지하 179서초구 신원동 276-1","20","37.448936","127.054375"
"서초구","ST-925","2203","청계산입구역 2번출구","서울특별시 서초구 청계산로 지하 179서초구 신원동 270-6","20","37.447659","127.055016"
"서초구","ST-743","2205","내곡3단지 어린이공원 앞","서울특별시 서초구 청계산로9길 76서초구 신원동 411-69","15","37.453751","127.05938"
"서초구","ST-744","2206","언남초등학교 앞","서울특별시 서초구 헌릉로8길 42서초구 내곡동 123-1","20","37.454399","127.062309"
"서초구","ST-926","2207","내곡파출소 뒤 정자","서울특별시 서초구 헌릉로 226서초구 내곡동 184-27","9","37.454407","127.064926"
"서초구","ST-745","2210","반포1동 주민센터 앞","서울특별시 서초구 사평대로 지하 285서초구 반포동 128-7","15","37.505096","127.013107"
"서초구","ST-927","2211","서초구립반포도서관 앞","서울특별시 서초구 고무래로 34서초구 반포동 131-1","10","37.502636","127.012314"
"서초구","ST-746","2212","서초현대4차아파트 201동 맞은편","서울특별시 서초구 고무래로 94서초구 반포동 131-3","20","37.500961","127.017929"
"서초구","ST-747","2213","고속터미널역 5번출구 앞","서울특별시 서초구 신반포로 지하 188서초구 반포동 117-4","20","37.502232","127.002258"
"서초구","ST-748","2214","신반포역 2번출구 앞","서울특별시 서초구 신반포로 지하 105서초구 반포동 128-1","15","37.504116","126.99749"
"서초구","ST-928","2215","반포종합운동장 입구","서울특별시 서초구 신반포로16길 30서초구 반포동 15-2","10","37.501713","126.995476"
"서초구","ST-749","2217","아크로리버뷰 부지 앞","서울특별시 서초구 나루터로4길 60서초구 잠원동 78","20","37.513046","127.005959"
"서초구","ST-750","2219","고속터미널역 8-1번 8-2번 출구 사이","서울특별시 서초구 신반포로 지하 188서초구 잠원동 101","20","37.506199","127.003944"
"서초구","ST-751","2220","반포본동 주민센터 앞","서울특별시 서초구 신반포로 10서초구 반포동 752","10","37.500614","126.98616"
"서초구","ST-752","2221","하나은행 방배동지점 앞","서울특별시 서초구 방배로 110서초구 방배동 905-34","15","37.485611","126.994682"
"서초구","ST-753","2222","사당역 12번출구 뒤","서울특별시 동작구 동작대로 지하 3서초구 방배동 495-3","10","37.478069","126.982033"
"서초구","ST-754","2223","방배래미안 정문 앞","서울특별시 서초구 남부순환로 2183서초구 방배동 2577","20","37.47261","126.983009"
"서초구","ST-755","2225","백석예술대학교 제3캠퍼스 앞","서울특별시 서초구 방배로9길 23서초구 방배동 504-4","15","37.473759","126.995247"
"서초구","ST-756","2226","신동아럭스빌아파트 앞","서울특별시 서초구 방배로1길 9서초구 방배동 1034-2","15","37.475182","127.001389"
"서초구","ST-757","2227","방배열린문화센터 앞","서울특별시 서초구 서초대로 지하 103서초구 방배동 874-16","15","37.489052","126.992523"
"서초구","ST-758","2228","뒷벌공원 옆","서울특별시 서초구 방배중앙로 131서초구 방배동 686-152","20","37.489586","126.986725"
"서초구","ST-759","2229","로고스교회 맞은 편","서울특별시 서초구 방배천로 126서초구 방배동 3151","10","37.487011","126.984962"
"서초구","ST-760","2230","이수역 4번 출구","서울특별시 동작구 사당로 지하 310서초구 방배동 2298","20","37.485828","126.982628"
"서초구","ST-761","2231","삼성타운(삼성생명) A동 맞은편","서울특별시 서초구 서초대로 4051377","15","37.496914","127.024963"
"서초구","ST-762","2233","서초신동아1차아파트 옆","서울특별시 서초구 효령로36길 22서초동 1418","20","37.491112","127.022957"
"서초구","ST-763","2235","KT 서초지사 앞","서울특별시 서초구 사평대로 73서초구 방배동 1037-2","15","37.482159","127.002701"
"서초구","ST-764","2237","서울남부터미널 대합실 입구","서울특별시 서초구 서초중앙로 지하 31서초구 서초동 1748-38","20","37.484558","127.01487"
"서초구","ST-765","2239","교대역 6번출구","서울특별시 서초구 서초대로 지하 294서초구 서초동 1748-6","10","37.494217","127.013786"
"서초구","ST-766","2241","양재전화국 사거리","서울특별시 강남구 논현로 201강남구 도곡동 207","10","37.485378","127.041702"
"서초구","ST-767","2242","양재역 11번 출구 앞","서울특별시 서초구 남부순환로 지하 2585서초구 양재동 105-4","20","37.48399","127.03418"
"서초구","ST-768","2243","서울가정법원","서울특별시 서초구 강남대로 193서초구 양재동 105-4","15","37.481491","127.036728"
"서초구","ST-769","2244","교육개발원입구 교차로","서울특별시 서초구 바우뫼로1길 35서초구 양재동 20-40","20","37.477852","127.03891"
"서초구","ST-770","2245","양재초등학교 맞은편","서울특별시 서초구 바우뫼로18길 14서초구 양재동 127-1","20","37.473614","127.03051"
"서초구","ST-889","2246","서울시 품질시험소 앞","서울특별시 서초구 태봉로 131서초구 우면동 23-14","15","37.4692","127.029007"
"서초구","ST-771","2247","섬들근린공원","서울특별시 서초구 태봉로2길 24우면동 718","25","37.462639","127.026619"
"서초구","ST-929","2248","서초리슈빌S 글로벌 앞","서울특별시 서초구 양재대로2길 8우면동 785","10","37.459953","127.024742"
"서초구","ST-880","2249","우솔초등학교 맞은편","서울특별시 서초구 양재대로2길 74우면동 754","10","37.456234","127.019348"
"서초구","ST-881","2250","서초유치원 맞은편","서울특별시 서초구 양재대로2길 74우면동 754","10","37.455799","127.016289"
"서초구","ST-781","2251","더케이호텔 입구(양재2)","서울특별시 서초구 바우뫼로12길 70더케이호텔 입구(양재2)","10","37.467506","127.034477"
"서초구","ST-890","2252","하이브랜드 앞","서울특별시 서초구 매헌로 16양재동 217-3","25","37.463322","127.036041"
"서초구","ST-772","2255","시민의숲역 1번출구 옆","서울특별시 서초구 매헌로 지하 116양재동 238","25","37.47044","127.038857"
"서초구","ST-773","2256","양재동 꽃시장 입구","서울특별시 서초구 강남대로 27양재동 238","10","37.46769","127.040359"
"서초구","ST-774","2257","하나로클럽 양재점 맞은편","서울특별시 서초구 청계산로 10양재동 238-1","10","37.462688","127.046112"
"서초구","ST-775","2258","구룡사 삼거리","서울특별시 강남구 논현로2길 22개포동 1277","20","37.471539","127.050591"
"서초구","ST-780","2259","잠원역 3번-4번 출구사이","서울특별시 서초구 잠원로4길 지하 46잠원역 34번 출구사이","15","37.512989","127.011177"
"서초구","ST-776","2262","한신16차아파트 119동 앞","서울특별시 서초구 나루터로4길 60서초구 잠원동 78","20","37.516598","127.00959"
"서초구","ST-879","2263","바우뫼문화복지회관","서울특별시 서초구 바우뫼로 43서초구 우면동 68-3","20","37.471928","127.02684"
"서초구","ST-935","2264","이수역 1번출구","서울특별시 서초구 동작대로 134이수역 1번 출구","9","37.488556","126.982574"
"서초구","ST-949","2265","이수고가차도 남단","서울특별시 서초구 동작대로 196상록빌딩","25","37.494106","126.982994"
"서초구","ST-1158","2266","서초역 3번출구","서울특별시 서초동 1748-14서초역 3번출구","15","37.49054","127.008163"
"서초구","ST-1160","2268","서초4동주민센터","서울특별시 서초동 1389서초4동주민센터 ","10","37.502319","127.02227"
"서초구","ST-1161","2269","주홍교 하부","서울특별시 잠원동 91-29주홍교 하부","10","37.510349","127.016052"
"서초구","ST-1162","2270","서초포레스타 7단지","서울특별시 신원동 266서초포레스타 7단지","10","37.448967","127.057739"
"서초구","ST-1163","2271","내방역 8번출구 앞","서울특별시 서초구 방배로 162내방역 8번출구 앞","8","37.487865","126.994293"
"서초구","ST-1164","2272","교대입구 교차로","서울특별시 서초동 1748-33교대입구 교차로","10","37.487309","127.010582"
"서초구","ST-1165","2273","일동제약 사거리","서울특별시 양재동 67-12일동제약 사거리","10","37.477829","127.038269"
"서초구","ST-1166","2274","양재시민의숲역 3번출구","서울특별시 양재동 316-11양재시민의숲역 3번출구","10","37.46965","127.039612"
"서초구","ST-1167","2275","염곡치안센터 건너편","서울특별시 염곡동 260-1염곡치안센터 건너편","10","37.461578","127.048798"
"서초구","ST-1168","2276","영동1교 (양재천근린공원)","서울특별시 양재동 261-23영동1교 (양재천근린공원)","15","37.474388","127.038902"
"서초구","ST-1169","2277","길마중4교 하부","서울특별시 잠원동 84-3길마중4교 하부","10","37.51487","127.015282"
"서초구","ST-1305","2279","교대역 5번출구뒤","서울특별시 서초구 서초중앙로 130교대역 5번출구 뒤","10","37.493618","127.014183"
"서초구","ST-1306","2280","서울서초고용센터앞","서울특별시 서초구 반포대로 43서울서초고용센터 앞","10","37.484161","127.010971"
"서초구","ST-1307","2281","연세사랑병원신관앞","서울특별시 서초구 효령로 10연세사랑병원신관 앞","7","37.475979","126.986282"
"서초구","ST-1308","2282","방배래미안아트힐 101동앞","서울특별시 서초구 남부순환로 2311-12방배래미안아트힐 101동앞","15","37.477203","127.005836"
"서초구","ST-1309","2283","그룹한빌딩옆","서울특별시 서초구 서초대로 62그룹한빌딩 옆","10","37.486526","126.989166"
"서초구","ST-1310","2284","CJ오쇼핑앞","서울특별시 서초구 과천대로 870-13CJ오쇼핑 앞","10","37.468102","126.986801"
"서초구","ST-1311","2285","LH서초3단지 301동 맞은편","서울특별시 서초구 양재대로2길 33LH서초3단지 301동 맞은편","15","37.457424","127.022652"
"서초구","ST-1312","2286","탑성마을입구","서울특별시 서초구 탑성말길 2탑성마을입구","10","37.458549","127.055885"
"서초구","ST-1313","2287","능안마을입구","서울특별시 서초구 능안말길 1-2능안마을입구","10","37.45562","127.067101"
"서초구","ST-1314","2288","안골마을입구","서울특별시 서초구 안골2길 3안골마을입구","10","37.455608","127.064453"
"서초구","ST-1315","2289","남태령역 2번출구","서울특별시 서초구 과천대로 810남태령역 2번출구","10","37.464298","126.988525"
"서초구","ST-1316","2290","서래마을파리15구공원앞","서울특별시 서초구 동광로39길 93서래마을파리15구공원 앞","10","37.499413","126.999413"
"서초구","ST-1359","2292","무지개아파트 앞","서울특별시 서초구 효령로 391무지개아파트 앞","15","37.488243","127.027016"
"서초구","ST-1360","2293","SPC 앞","서울특별시 서초구 남부순환로 2620SPC 앞","10","37.484798","127.036995"
"서초구","ST-1361","2294","두상빌딩 앞","서울특별시 서초구 언남길 87두상빌딩 앞","15","37.475906","127.046242"
"서초구","ST-1404","2297","남부터미널역 1번출구","서울특별시 서초구 서초중앙로 38남부터미널역 1번출구","10","37.485672","127.015923"
"서초구","ST-1405","2298","래미안서초스위트앞","서울특별시 서초구 서운로 221래미안서초스위트앞","12","37.502411","127.021606"
"서초구","ST-1406","2299","한전아트센터 앞","서울특별시 서초구 효령로72길 60한전아트센터 앞","12","37.486469","127.028061"
"서초구","ST-1552","2501","서초 포레스타5단지","서울특별시 서초구 청계산로7길 43서초 포레스타5단지","10","37.450661","127.05706"
"서초구","ST-1553","2502","서초역1번출구 앞","서울특별시 서초구 서초대로 248서초역1번출구 앞","9","37.491951","127.008553"
"서초구","ST-1554","2503","반포1동 서초빌딩 앞","서울특별시 서초구 사평대로 349반포1동 서초빌딩 앞","10","37.503811","127.021362"
"서초구","ST-1555","2504","신사역 4번출구 뒤","서울특별시 서초구 강남대로 605신사역 4번출구 뒤","10","37.515881","127.019302"
"서초구","ST-1556","2505","우성아파트사거리 (기업은행앞)","서울특별시 서초구 강남대로 341삼원빌딩","12","37.493259","127.029533"
"서초구","ST-1557","2506","LG유플러스 (방배사옥)","서울특별시 서초구 효령로 58LG유플러스 (방배사옥)","10","37.479092","126.990677"
"서초구","ST-1654","2508","양재이스타빌 앞","서울특별시 서초구 논현로 151도곡이스타빌","10","37.482979","127.042259"
"서초구","ST-1655","2509","KT반포지사","서울특별시 서초구 사평대로 73KT반포지사","16","37.498371","126.992462"
"성동구","ST-1195","3511","응봉역 1번출구","서울특별시 성동구 고산자로 123응봉동 3-10","10","37.55125","127.035103"
"성동구","ST-1197","3513","상왕십리역 1번출구","서울특별시 성동구 하왕십리동 860-1 상왕십리역 1번출구","10","37.56461","127.029198"
"성동구","ST-1198","3514","왕십리교회옆","서울특별시 성동구 상왕십리동 350-1 왕십리교회옆","10","37.566261","127.023697"
"성동구","ST-1199","3515","서울숲 관리사무소","서울특별시 성동구 성수동1가 678-1서울숲 관리사무소","20","37.542816","127.042084"
"성동구","ST-1336","3519","용답역 1번 출구","서울특별시 성동구 용답길 86용답역 1번 출구","10","37.562607","127.051308"
"성동구","ST-1599","3525","금호스포츠센터앞","서울특별시 성동구 금호로 30독서당 인문아카데미센터","15","37.546089","127.02507"
"성동구","ST-1601","3527","왕십리 자이아파트","서울특별시 성동구 난계로 100왕십리 자이아파트 103동 인근","8","37.56179","127.024391"
"성동구","ST-1616","3530","왕십리자이아파트 후문(삼거리)","서울특별시 성동구 무학봉길 35왕십리자이아파트 후문(삼거리)","15","37.560146","127.02636"
"성동구","ST-1617","3531","논골사거리(금호도서관 입구)","서울특별시 성동구 난계로 20논골사거리(금호도서관 입구)","15","37.554779","127.024841"
"성동구","ST-1618","3532","왕십리KCC스위첸아파트","서울특별시 성동구 무학봉길 35왕십리KCC스위첸아파트","15","37.56068","127.026779"
"성동구","ST-1659","3538","서울숲 IT캐슬","서울특별시 성동구 광나루로 130서울숲 IT캐슬","14","37.550892","127.044762"
"성동구","ST-103","506","금호 어울림 아파트 앞","서울특별시 성동구 광나루로 249송정금호어울림 아파트 앞","7","37.549061","127.057793"
"성동구","ST-104","507","성수아이에스비즈타워 앞","서울특별시 성동구 성수이로 147아이에스비즈타워 앞","7","37.548203","127.057114"
"성동구","ST-105","508","성수아카데미타워 앞","서울특별시 성동구 성수이로 118라성아카데미타워 앞","10","37.545166","127.05751"
"성동구","ST-106","509","이마트 버스정류소 옆","서울특별시 성동구 뚝섬로 379이마트 버스정류소 옆","20","37.539654","127.052589"
"성동구","ST-107","510","서울숲 남문 버스정류소 옆","서울특별시 성동구 왕십리로11길 9서울숲남문 버스정류소 옆","10","37.541222","127.0438"
"성동구","ST-108","511","서울숲역 4번 출구 옆","서울특별시 성동구 왕십리로 지하77서울숲역 4번 출구 옆","16","37.544582","127.044609"
"성동구","ST-109","512","뚝섬역 1번 출구 옆","서울특별시 성동구 아차산로 18뚝섬역 1번 출구 옆","15","37.548561","127.045006"
"성동구","ST-111","513","뚝섬역 5번 출구 정류소 옆","서울특별시 성동구 아차산로 18뚝섬역 5번 출구 정류소 옆","13","37.546307","127.049805"
